id,sample,q_result,new_q_result,final_q_result
53716,8.957173371680971,5,,5.0
90190,0.2975466353740132,1,,1.0
15380,4.134975901215124,3,,3.0
42592,1.7605830123522785,2,,2.0
22879,2.653687548444151,3,3.0,3.0
9053,6.503994398408177,5,5.0,5.0
26544,0.8518215142811604,1,1.0,1.0
93135,2.0214031627248517,2,,2.0
87480,0.7006391211949917,1,1.0,1.0
23107,0.45812862160120216,1,,1.0
89482,1.0697181879602502,2,2.0,2.0
13679,0.030523808708223295,1,,1.0
85872,1.1682778093837165,2,2.0,2.0
82798,0.20267269157013415,1,,1.0
77329,0.8057437994541181,1,1.0,1.0
91592,2.4773944508068824,2,2.0,2.0
82837,3.0724852224041395,3,,3.0
19501,0.5382693836951308,1,,1.0
79919,2.167928966552142,2,,2.0
76534,0.7891118048175383,1,1.0,1.0
56086,4.075986608561736,3,,3.0
90054,3.8010693649855365,3,,3.0
8192,0.2829924781366771,1,,1.0
3246,1.515806249986063,2,,2.0
16791,0.45434071382950364,1,,1.0
1506,3.38361135685919,3,,3.0
85048,3.537938238348804,3,,3.0
33984,3.2948149458272575,3,,3.0
46416,3.6591222777416523,3,,3.0
41072,0.04072800772109441,1,,1.0
9347,0.2785767429555039,1,,1.0
5774,3.0090175686323373,3,,3.0
855,3.9788657250354666,3,,3.0
37054,4.898398577140769,4,,4.0
43502,6.740186902946879,5,5.0,5.0
55959,8.633699816212285,5,,5.0
6095,1.6679754498669528,2,,2.0
86989,1.6421468155207881,2,,2.0
55960,1.053896088862641,2,2.0,2.0
52090,2.49170318903118,2,2.0,2.0
85341,3.1316860770205492,3,,3.0
82216,0.8323433635629578,1,1.0,1.0
84117,1.884672628446515,2,,2.0
84337,0.22104586802979348,1,,1.0
27480,0.19481647445907796,1,,1.0
90055,0.8682284971292457,1,1.0,1.0
56502,7.332481488299621,5,,5.0
21633,1.2926757586749575,2,2.0,2.0
2890,4.928892990150056,4,,4.0
84641,0.525114894285634,1,,1.0
5135,0.699988457964834,1,,1.0
14101,2.605912747828788,3,3.0,3.0
40954,1.1297581852365137,2,2.0,2.0
36101,0.6631274238892956,1,,1.0
81921,4.200488459940354,3,3.0,3.0
91473,3.4510680933486344,3,,3.0
87158,0.06265385585865017,1,,1.0
45317,3.766146031193452,3,,3.0
79250,0.0025698667752403442,1,,1.0
78809,0.7390828614757139,1,1.0,1.0
36361,0.12513944897584806,1,,1.0
87902,0.06882045103181471,1,,1.0
23218,0.06484524919316854,1,,1.0
19057,2.6511682066236175,3,3.0,3.0
13760,1.1946965980199367,2,2.0,2.0
45997,2.5799746747018864,3,3.0,3.0
47465,0.2917357674099348,1,,1.0
2327,3.119324380489375,3,,3.0
81299,0.69329009633597,1,,1.0
80361,6.340965041498945,4,4.0,4.0
12637,1.1209158611036418,2,2.0,2.0
36330,4.0535384151777984,3,,3.0
49391,0.3325135727136567,1,,1.0
82318,1.6263693321633415,2,,2.0
79941,3.569196690713511,3,,3.0
27292,2.6076086914322865,3,3.0,3.0
84054,0.7341841975749805,1,1.0,1.0
7864,5.54057411987764,4,4.0,4.0
10218,0.6516296772063254,1,,1.0
16340,1.6555001617988656,2,,2.0
81161,0.2517876419330833,1,,1.0
91979,2.538038322761553,3,3.0,3.0
94911,6.403376583341917,4,4.0,4.0
88854,2.5951315131308963,3,3.0,3.0
76471,0.01882953740896448,1,,1.0
7905,1.8132966333792142,2,,2.0
84946,1.1508888904336658,2,2.0,2.0
92950,9.658414891336152,5,,5.0
54564,1.001758165955423,2,2.0,2.0
7708,0.5283064797426967,1,,1.0
84988,3.532928889696795,3,,3.0
40688,3.730702994963329,3,,3.0
6592,1.291329284937167,2,2.0,2.0
85697,7.874411965160322,5,,5.0
40548,1.718134141338127,2,,2.0
83444,2.895541041277483,3,,3.0
92975,1.3151204155968474,2,,2.0
14884,3.581849054070654,3,,3.0
35287,0.13437124322157298,1,,1.0
35398,1.7521637556680842,2,,2.0
47747,3.4928825120348814,3,,3.0
79950,1.6748023870752202,2,,2.0
86767,0.512365759737921,1,,1.0
43779,1.6792516249051048,2,,2.0
80759,0.44022573519622726,1,,1.0
23307,0.5905472400151401,1,,1.0
20721,4.370962931618514,3,3.0,3.0
83546,6.425232738620729,4,4.0,4.0
38590,7.902153846415344,5,,5.0
86887,1.5258896501941768,2,,2.0
23933,2.6862065976423364,3,3.0,3.0
2541,2.853705717568112,3,,3.0
78803,1.763016986636606,2,,2.0
89343,1.3141904530659998,2,,2.0
46716,2.4817329786139215,2,2.0,2.0
81532,0.8497178063794816,1,1.0,1.0
21546,3.6461846716962825,3,,3.0
44268,3.410428110634599,3,,3.0
49303,2.835747264831876,3,,3.0
40823,5.326188884041747,4,,4.0
80636,2.0999950272111536,2,,2.0
1275,6.134420305128159,4,4.0,4.0
55117,2.26299548422391,2,2.0,2.0
27149,1.723627020095387,2,,2.0
88547,5.746417831197406,4,4.0,4.0
22016,0.3488241729989307,1,,1.0
88714,10.082134883875073,5,,5.0
80813,7.518314675085151,5,,5.0
85967,1.0997104010186018,2,2.0,2.0
81658,11.434236795217332,5,,5.0
45544,3.5673974354663365,3,,3.0
48693,0.2808495424870365,1,,1.0
84216,0.09308418519009429,1,,1.0
83075,1.7487440277604842,2,,2.0
2580,1.652810804165267,2,,2.0
93746,0.6225440029997781,1,,1.0
83551,1.9524093558019644,2,,2.0
86920,0.3819837967629812,1,,1.0
93217,2.064262961053997,2,,2.0
20751,5.123922998754751,4,,4.0
25576,4.346181888326924,3,3.0,3.0
6276,6.589095242242873,5,5.0,5.0
53160,2.964176218306459,3,,3.0
28286,2.806985519713013,3,,3.0
17602,0.9414341106322821,1,1.0,1.0
87377,0.8389796348394369,1,1.0,1.0
41063,1.291514359714795,2,2.0,2.0
3569,3.4068845654275486,3,,3.0
86381,1.20939865699502,2,2.0,2.0
86018,1.1448140218162945,2,2.0,2.0
89525,4.315574525633912,3,3.0,3.0
560,2.5854519972919343,3,3.0,3.0
94535,0.20648768992921784,1,,1.0
16809,1.6389642278234764,2,,2.0
83460,1.5012776327386685,2,,2.0
89227,0.8838973418419951,1,1.0,1.0
21253,10.37994492285807,5,,5.0
91085,0.5234904936432933,1,,1.0
81610,0.5095886265212525,1,,1.0
80895,1.9097869479021787,2,,2.0
27724,5.934934606060497,4,4.0,4.0
89996,0.37105930514353497,1,,1.0
27151,0.8589349450113015,1,1.0,1.0
30522,0.8087171235936422,1,1.0,1.0
88124,1.3684512259739974,2,,2.0
33050,5.753126500348662,4,4.0,4.0
47652,10.778385905906546,5,,5.0
2221,0.0677442259927551,1,,1.0
81733,2.2822131734012885,2,2.0,2.0
35207,3.199030297573476,3,,3.0
24564,0.88161669134275,1,1.0,1.0
22702,2.6192748108105315,3,3.0,3.0
2207,0.6649206049235652,1,,1.0
56963,2.6484800307954433,3,3.0,3.0
85061,0.5832804922794437,1,,1.0
90375,5.069585149308847,4,,4.0
84340,2.7713434336386307,3,3.0,3.0
93315,0.45616012808762124,1,,1.0
8825,5.875325062654486,4,4.0,4.0
19308,2.2721370213207006,2,2.0,2.0
38754,1.7430359592315068,2,,2.0
53456,0.7828578791646918,1,1.0,1.0
52759,5.946627135970223,4,4.0,4.0
94566,0.45293895411610346,1,,1.0
89040,4.904960911935513,4,,4.0
15680,7.327094441208621,5,,5.0
90813,0.4125989805247244,1,,1.0
84844,0.1951745081296298,1,,1.0
52370,0.04548880602712722,1,,1.0
40690,1.1249352712724068,2,2.0,2.0
77949,11.417586389890896,5,,5.0
41547,4.879964183718148,4,,4.0
42886,11.629678303722708,5,,5.0
29573,2.247535037018182,2,2.0,2.0
6182,18.88250259187134,5,,5.0
34594,4.1647761498152995,3,,3.0
83071,0.1002364336148109,1,,1.0
35875,0.009264690880035972,1,,1.0
85629,0.12342955611479031,1,,1.0
39108,0.495648410164952,1,,1.0
27001,3.5712815264987854,3,,3.0
40815,2.2693064078930134,2,2.0,2.0
78684,0.5637435842603498,1,,1.0
85488,1.3002434907123417,2,,2.0
87515,5.11218777031024,4,,4.0
86103,2.528877631471149,3,3.0,3.0
81013,0.2728657473026701,1,,1.0
38750,0.9869154031975979,1,1.0,1.0
82063,0.23132393862129622,1,,1.0
87068,1.529159603427424,2,,2.0
93020,3.92169905686599,3,,3.0
5323,0.795691277036891,1,1.0,1.0
905,1.6622674437141294,2,,2.0
83106,3.1379469435533407,3,,3.0
94755,2.505271281498993,3,3.0,3.0
90159,0.14388205664748824,1,,1.0
6846,5.678956899655166,4,4.0,4.0
81016,27.870415841683467,5,,5.0
46040,2.530821853639542,3,3.0,3.0
92685,0.32109203122583496,1,,1.0
80919,1.0345659996865058,2,2.0,2.0
10232,1.9735363005597777,2,,2.0
86632,7.012931437650605,5,,5.0
43594,2.2900312309794324,2,2.0,2.0
80689,0.5177081015990319,1,,1.0
44930,2.8871545485431693,3,,3.0
94394,2.849722532120839,3,,3.0
44024,1.0916973787838906,2,2.0,2.0
11004,10.276536821143244,5,,5.0
88691,0.2983457374625574,1,,1.0
90839,0.8983410312831857,1,1.0,1.0
6600,1.6006991658619332,2,,2.0
27984,0.854691051201215,1,1.0,1.0
41852,0.5819916909255314,1,,1.0
93923,0.4959086596123091,1,,1.0
86133,0.7637976212636013,1,1.0,1.0
89521,1.4916624123787856,2,,2.0
81323,0.7666891057263587,1,1.0,1.0
19645,2.887408485043787,3,,3.0
37149,2.0322740726339634,2,,2.0
76763,1.9096749687177312,2,,2.0
93899,9.384921231869093,5,,5.0
40424,4.88890166642979,4,,4.0
86194,0.8084043455205941,1,1.0,1.0
1849,1.9306844296341084,2,,2.0
14795,0.6499679535036005,1,,1.0
82939,2.6558399518402993,3,3.0,3.0
82770,3.140384991034082,3,,3.0
91329,3.8802115371808674,3,,3.0
83172,0.14532140789288023,1,,1.0
85746,3.6824901070507146,3,,3.0
82924,4.918031344907495,4,,4.0
19278,2.6459783832590835,3,3.0,3.0
4907,1.0786013365331746,2,2.0,2.0
10848,1.7217513255818957,2,,2.0
93573,3.1927530859517472,3,,3.0
46140,1.45637067538521,2,,2.0
87289,1.6467284981815473,2,,2.0
82206,0.9222013473760612,1,1.0,1.0
84555,4.459583758930436,3,3.0,3.0
3009,5.582757573548836,4,4.0,4.0
84084,3.3050022452452743,3,,3.0
48525,1.0073521359865567,2,2.0,2.0
10030,4.2178854026143435,3,3.0,3.0
83262,6.987152777467632,5,5.0,5.0
28047,3.0384923776985393,3,,3.0
76334,0.3893450486320029,1,,1.0
1629,3.298478971154209,3,,3.0
78003,0.7053425247827226,1,1.0,1.0
92719,3.0106755938385197,3,,3.0
12529,2.238485661118722,2,2.0,2.0
92048,0.13174310870388228,1,,1.0
83536,0.37623113849723067,1,,1.0
11423,0.5694874548834397,1,,1.0
9615,4.464961404003988,3,3.0,3.0
17274,7.365994685671283,5,,5.0
56408,3.5347840814723877,3,,3.0
15891,1.019703932372168,2,2.0,2.0
53968,0.06141128049939918,1,,1.0
46767,1.7683494726458868,2,,2.0
76369,0.27515606359373385,1,,1.0
17921,0.7235819275956323,1,1.0,1.0
26329,1.526325124125411,2,,2.0
41301,0.7089679537004175,1,1.0,1.0
78391,1.8653572171364503,2,,2.0
81805,1.1882078384743537,2,2.0,2.0
24429,1.8005996288227728,2,,2.0
9277,0.16151992396885348,1,,1.0
49076,0.011326362573506934,1,,1.0
91965,6.73468846919399,5,5.0,5.0
19400,2.9993289596240413,3,,3.0
43136,3.8910550970143296,3,,3.0
39928,2.42961043327145,2,2.0,2.0
29932,0.4612287677569837,1,,1.0
81168,8.842815974014348,5,,5.0
80046,4.9450716389611165,4,,4.0
86207,1.2443284108453738,2,2.0,2.0
43532,0.7574846847148844,1,1.0,1.0
88428,0.49903077911644655,1,,1.0
90191,4.325572074264278,3,3.0,3.0
46385,0.5592807809821607,1,,1.0
92987,0.5002269009487331,1,,1.0
5589,7.899829759650244,5,,5.0
30540,0.6936699942308382,1,,1.0
30742,2.1450550920205207,2,,2.0
50458,2.1689340207981243,2,,2.0
93334,3.0271018706200095,3,,3.0
92949,4.17033766357487,3,,3.0
91562,1.4337095870542484,2,,2.0
79539,2.0102918273312675,2,,2.0
92856,0.09103023798439584,1,,1.0
78169,0.9582461513148782,1,1.0,1.0
15730,1.0935121276606292,2,2.0,2.0
90386,2.459484565803671,2,2.0,2.0
17884,0.06253046365705132,1,,1.0
80840,0.2412135147585473,1,,1.0
2420,2.3936134274312897,2,2.0,2.0
91775,2.6994747226082136,3,3.0,3.0
89361,1.4632798040432968,2,,2.0
37646,0.05767487304742933,1,,1.0
49804,4.99505868335984,4,,4.0
16066,1.107349283988595,2,2.0,2.0
56467,4.690525650416608,4,4.0,4.0
24415,1.7670257167191727,2,,2.0
82309,1.077064396152181,2,2.0,2.0
43080,3.2578897214207667,3,,3.0
40883,3.7330975625922225,3,,3.0
84267,1.6253254033881572,2,,2.0
84980,0.7538988081454678,1,1.0,1.0
83401,0.3808141604974463,1,,1.0
30781,1.1808132163466272,2,2.0,2.0
20059,0.07827719241929225,1,,1.0
93165,5.438929638530926,4,,4.0
51126,9.571740432552769,5,,5.0
30706,1.0713486059980104,2,2.0,2.0
94442,0.6823738511066127,1,,1.0
48457,0.5029041605133042,1,,1.0
9822,0.6261887500296395,1,,1.0
3092,0.26266549066166606,1,,1.0
24880,0.8171656928852898,1,1.0,1.0
3595,1.292431638619606,2,2.0,2.0
24023,8.236645372575085,5,,5.0
34516,2.1504512645574314,2,,2.0
80474,1.6746567429852672,2,,2.0
8181,1.9778042650401646,2,,2.0
24955,6.0946226308926175,4,4.0,4.0
54537,3.718868002358367,3,,3.0
84218,3.0138055637713035,3,,3.0
50752,0.7180086350423829,1,1.0,1.0
86023,4.840434534234539,4,,4.0
25433,1.9382471464842748,2,,2.0
6875,3.603722009538065,3,,3.0
87926,0.8707147417967798,1,1.0,1.0
82505,5.356501819227142,4,,4.0
13822,8.30511532643217,5,,5.0
78654,0.907629079190894,1,1.0,1.0
8990,3.030310789591268,3,,3.0
94577,0.36777588200921957,1,,1.0
84509,1.2940624889570786,2,2.0,2.0
24027,2.3578692414088867,2,2.0,2.0
9023,7.2150078656289605,5,,5.0
51856,8.031351198839506,5,,5.0
21679,2.6367558569221745,3,3.0,3.0
87714,1.5349835248325165,2,,2.0
89720,1.5762555043003226,2,,2.0
13928,2.1404073681252567,2,,2.0
55881,7.443598569339436,5,,5.0
85058,6.925503350732504,5,5.0,5.0
77685,8.529939794675272,5,,5.0
80982,1.60975086227684,2,,2.0
6978,1.320086786126266,2,,2.0
30426,3.385678525190629,3,,3.0
21957,7.129553596485411,5,,5.0
79927,0.7089710022548791,1,1.0,1.0
24117,4.995623207751861,4,,4.0
10,5.17949814810244,4,,4.0
84561,0.09778104385778773,1,,1.0
84109,0.4469727814664946,1,,1.0
88583,1.143260061118803,2,2.0,2.0
26646,1.3918682994654679,2,,2.0
83555,4.1264919857189915,3,,3.0
87684,3.1680281716253145,3,,3.0
86373,0.12888072319724833,1,,1.0
14763,2.0031008973756115,2,,2.0
4121,0.14387365088147425,1,,1.0
44755,5.2590513152921545,4,,4.0
9190,4.485184872651474,3,3.0,3.0
88575,0.805681402475258,1,1.0,1.0
83291,4.211002489916417,3,3.0,3.0
14876,3.2912643830429795,3,,3.0
32467,0.7400535619525285,1,1.0,1.0
33593,0.8403386139253068,1,1.0,1.0
87219,2.665857623744947,3,3.0,3.0
25651,1.5686997319934584,2,,2.0
91516,2.778460079704294,3,3.0,3.0
93382,5.779964219805135,4,4.0,4.0
32543,1.5865103160395804,2,,2.0
28052,2.8255240841138765,3,,3.0
27355,0.22229851724342484,1,,1.0
87651,5.472088475345432,4,,4.0
44699,0.07203408372880188,1,,1.0
33491,7.364428078449283,5,,5.0
87904,8.627769120736035,5,,5.0
82564,0.08158827289724441,1,,1.0
11647,3.046641116555143,3,,3.0
38452,1.573370718764265,2,,2.0
35560,3.3564032785892817,3,,3.0
16152,9.28389270319206,5,,5.0
21154,4.178711074389589,3,,3.0
31156,2.1299375160792113,2,,2.0
84230,2.641858960725947,3,3.0,3.0
88728,0.9069089043977415,1,1.0,1.0
30017,1.9265770952218024,2,,2.0
91660,6.1262566879629246,4,4.0,4.0
91710,1.4861857976374966,2,,2.0
39526,2.8378151391158704,3,,3.0
76604,0.6978842917713508,1,,1.0
16207,3.1714873772037264,3,,3.0
88988,2.0344813905991113,2,,2.0
87656,2.8653261541586224,3,,3.0
38732,4.691329076697646,4,4.0,4.0
93158,1.4171425873636487,2,,2.0
90390,8.100107212860715,5,,5.0
21786,0.032864077677270453,1,,1.0
23138,0.24517609089338055,1,,1.0
13695,1.7837625294819583,2,,2.0
84562,0.07962072889548291,1,,1.0
92234,2.321098538935607,2,2.0,2.0
18392,0.9243263379531779,1,1.0,1.0
11252,0.7780802313824078,1,1.0,1.0
76540,1.350279431564472,2,,2.0
87199,0.5973938391296022,1,,1.0
34459,11.16094853676952,5,,5.0
85357,1.6408231598238276,2,,2.0
48596,3.7081037866539965,3,,3.0
16781,5.433159753554112,4,,4.0
29015,0.884971398100363,1,1.0,1.0
36625,0.8164717187978898,1,1.0,1.0
32350,0.47357581114650177,1,,1.0
78112,2.0313407536344585,2,,2.0
83142,0.30237919228053606,1,,1.0
23601,11.267985845953763,5,,5.0
90879,2.283835710527586,2,2.0,2.0
92963,1.4882563605164956,2,,2.0
6583,0.27733556942442694,1,,1.0
31774,0.20628724089778155,1,,1.0
11564,4.243409211115936,3,3.0,3.0
84185,4.836768334789567,4,,4.0
77622,0.3554760175392006,1,,1.0
5426,1.4217639246610654,2,,2.0
26965,1.5198852654323851,2,,2.0
93961,2.3405436128984216,2,2.0,2.0
33163,2.317161684135942,2,2.0,2.0
84434,1.7923556862820924,2,,2.0
1967,1.6838533755589578,2,,2.0
20912,2.406967136814806,2,2.0,2.0
83981,3.7205242268824845,3,,3.0
34943,0.3373388537014883,1,,1.0
92308,0.12211934352095731,1,,1.0
4126,1.314407609072211,2,,2.0
48967,7.418036623501264,5,,5.0
83861,0.16318818673877175,1,,1.0
1340,1.4344868024910042,2,,2.0
83920,4.062845023851492,3,,3.0
15621,5.270566305368027,4,,4.0
83796,0.38896447407616075,1,,1.0
9333,3.0071158391761896,3,,3.0
86006,5.402057207275455,4,,4.0
8477,1.3801878137221117,2,,2.0
81777,0.11589720258052988,1,,1.0
50899,2.3865689642468944,2,2.0,2.0
48127,7.686881526420238,5,,5.0
16871,0.005261541086421004,1,,1.0
93093,2.686775632991887,3,3.0,3.0
87833,0.049654598805971985,1,,1.0
82777,0.11588207554285179,1,,1.0
91033,0.07628181351934589,1,,1.0
79536,1.9225454430147682,2,,2.0
55929,0.48174381419884443,1,,1.0
76846,0.3483383838379692,1,,1.0
85259,0.2636420372830047,1,,1.0
40801,6.0504869722967305,4,4.0,4.0
4750,4.132939249589722,3,,3.0
52432,6.50642965899976,5,5.0,5.0
42587,0.7337189469676164,1,1.0,1.0
87814,2.7240394768083496,3,3.0,3.0
12295,1.278644147193101,2,2.0,2.0
91482,2.5157501999146494,3,3.0,3.0
52788,0.10791816507101754,1,,1.0
81002,4.253766146554227,3,3.0,3.0
36308,4.016373571868221,3,,3.0
48453,7.535466926998274,5,,5.0
52378,4.3864087639870935,3,3.0,3.0
8803,6.664011384058644,5,5.0,5.0
88007,6.149518940567362,4,4.0,4.0
40265,3.2682632502347797,3,,3.0
54470,4.54083129869026,4,4.0,4.0
94191,0.7146370305003014,1,1.0,1.0
83369,0.19254586516729005,1,,1.0
94571,0.32575029995579485,1,,1.0
24369,2.3147669526802033,2,2.0,2.0
90829,3.6480752143843844,3,,3.0
30763,12.80421076369958,5,,5.0
35925,6.30253667364334,4,4.0,4.0
18379,0.9455003392003408,1,1.0,1.0
25120,1.9299307852591956,2,,2.0
76648,1.746712155444861,2,,2.0
78920,1.0063702785337603,2,2.0,2.0
91684,1.7093158040097018,2,,2.0
51405,0.8351998066567332,1,1.0,1.0
82736,0.5324583674965405,1,,1.0
48274,1.7468153478646622,2,,2.0
5794,6.127245063710179,4,4.0,4.0
19364,0.7811677591740777,1,1.0,1.0
38564,0.21017284211970175,1,,1.0
53774,4.023198863172814,3,,3.0
87555,1.2538244483553764,2,2.0,2.0
54081,1.702009578192816,2,,2.0
94525,2.1983521984061216,2,,2.0
92846,3.9474246388463925,3,,3.0
53730,2.772171324153719,3,3.0,3.0
83417,0.5492680832387716,1,,1.0
49426,0.04946066221750869,1,,1.0
47609,0.11545224500064488,1,,1.0
10597,0.40382053390012834,1,,1.0
93972,0.8384701198746634,1,1.0,1.0
51242,0.7414467660161407,1,1.0,1.0
31137,0.1562960278394204,1,,1.0
1470,0.39083837424524337,1,,1.0
89678,0.3175735880562263,1,,1.0
77791,1.6083173320376314,2,,2.0
55535,3.7491391577911473,3,,3.0
53911,1.5880460501094664,2,,2.0
84135,9.622147268193052,5,,5.0
24026,5.058267677345622,4,,4.0
8178,1.3939278344662553,2,,2.0
87076,4.195128064766713,3,,3.0
42352,1.7795033867314742,2,,2.0
82680,3.1569378406435518,3,,3.0
27567,3.899840564642626,3,,3.0
8575,0.9183423424117118,1,1.0,1.0
89154,5.193290933185229,4,,4.0
88225,0.4023452203061862,1,,1.0
91324,2.131128054884317,2,,2.0
2994,2.1127667277603033,2,,2.0
44512,1.3402768337522226,2,,2.0
48678,0.4903278838481002,1,,1.0
86947,0.14740894078119116,1,,1.0
84617,1.1824220775054695,2,2.0,2.0
42362,2.844746521124057,3,,3.0
4240,9.01580296685282,5,,5.0
33827,1.2459203079798222,2,2.0,2.0
28983,1.3859795413597629,2,,2.0
32120,6.387678508550653,4,4.0,4.0
85576,1.9426315590932326,2,,2.0
88560,0.7958545703946982,1,1.0,1.0
80003,0.0024552233998925703,1,,1.0
34736,2.4434508671835533,2,2.0,2.0
15331,0.21513857320291133,1,,1.0
82520,2.9625081449249016,3,,3.0
82294,7.4705302766802895,5,,5.0
86554,3.0335327889376726,3,,3.0
86489,1.835600756439593,2,,2.0
1278,4.255032064336577,3,3.0,3.0
83997,7.653098196891156,5,,5.0
49107,3.90998853740273,3,,3.0
94673,2.3603652316020556,2,2.0,2.0
41544,9.387505415671152,5,,5.0
89385,0.9982333191225153,1,1.0,1.0
9766,2.310427795820735,2,2.0,2.0
10484,2.5337210918267243,3,3.0,3.0
5713,3.7315027276093122,3,,3.0
79614,1.0145573912424983,2,2.0,2.0
21255,1.587969753854945,2,,2.0
87447,0.9896782395990453,1,1.0,1.0
93474,1.3258270369935927,2,,2.0
80080,1.4586466753113967,2,,2.0
84188,1.26457198857141,2,2.0,2.0
14256,0.8176425175276725,1,1.0,1.0
90322,0.9052421879759298,1,1.0,1.0
92413,3.130762312754253,3,,3.0
42275,1.648201311516289,2,,2.0
11554,0.9971239890230035,1,1.0,1.0
82391,2.829237876585983,3,,3.0
84595,1.6484774966035538,2,,2.0
55714,0.8585912949884054,1,1.0,1.0
84260,9.99644840576239,5,,5.0
12019,0.24190497892920249,1,,1.0
79618,0.4926026330063076,1,,1.0
26566,4.796656697976603,4,4.0,4.0
26208,5.622741107381297,4,4.0,4.0
14556,0.5470640345067695,1,,1.0
79025,1.602320594594949,2,,2.0
24760,0.7938041183428918,1,1.0,1.0
50705,3.7043798357300264,3,,3.0
82174,5.273451855558737,4,,4.0
94130,0.4152533918056996,1,,1.0
34123,2.6155659713075425,3,3.0,3.0
93552,1.064362981563236,2,2.0,2.0
8875,1.8249483127515937,2,,2.0
91197,0.1918923763295542,1,,1.0
91187,5.098873379712946,4,,4.0
35147,1.9750046926757505,2,,2.0
78249,0.7498944505909887,1,1.0,1.0
13214,0.7050853564205286,1,1.0,1.0
46404,1.1302973107630334,2,2.0,2.0
92280,0.44803361478902404,1,,1.0
56903,0.6153819068118815,1,,1.0
84677,1.7279991572351954,2,,2.0
15588,5.87311859553734,4,4.0,4.0
7493,2.761881796459757,3,3.0,3.0
76427,1.3342156867478516,2,,2.0
93703,2.7641754201967563,3,3.0,3.0
83718,0.6285011000804707,1,,1.0
2360,0.45039033871711676,1,,1.0
79718,1.2025802753486907,2,2.0,2.0
24812,2.2538775743842394,2,2.0,2.0
94851,1.2782432145484186,2,2.0,2.0
14810,1.0590085308245982,2,2.0,2.0
44586,2.698340316433485,3,3.0,3.0
2544,0.02727308514650205,1,,1.0
90626,5.546855929219087,4,4.0,4.0
89472,4.03787576436445,3,,3.0
20542,0.85979006480498,1,1.0,1.0
7010,2.5428778916000865,3,3.0,3.0
92847,1.7789198704479483,2,,2.0
54058,2.5712059216670102,3,3.0,3.0
80244,4.168112591219415,3,,3.0
32229,0.7821164312162737,1,1.0,1.0
91997,1.0309886566694137,2,2.0,2.0
35177,3.107577384559302,3,,3.0
43672,2.537048332389023,3,3.0,3.0
82856,8.749017999829915,5,,5.0
80042,0.44697260937510636,1,,1.0
79041,4.880480436930849,4,,4.0
38589,3.693124878142122,3,,3.0
85794,0.38463103669134396,1,,1.0
29193,7.677704356046244,5,,5.0
22436,1.7478339106594638,2,,2.0
82274,4.455237149761476,3,3.0,3.0
45921,0.7735482225359079,1,1.0,1.0
94764,0.24595000303400658,1,,1.0
89794,0.16241416318000346,1,,1.0
50676,2.519482700479863,3,3.0,3.0
36299,2.504326807434896,3,3.0,3.0
79824,5.662742947515738,4,4.0,4.0
90374,1.7438768666812077,2,,2.0
21551,0.20165349070665162,1,,1.0
16667,7.423014900090676,5,,5.0
46001,1.2675861641437174,2,2.0,2.0
78297,1.5155547105943266,2,,2.0
48316,7.199895775815804,5,,5.0
37319,4.439016081107152,3,3.0,3.0
87546,2.442526861479834,2,2.0,2.0
83204,0.9123077244946286,1,1.0,1.0
93501,9.28735177322638,5,,5.0
47955,0.6395342993526767,1,,1.0
85721,0.3170920387361305,1,,1.0
52093,0.5760673118985875,1,,1.0
37390,3.05275297389707,3,,3.0
87846,0.9822749680863384,1,1.0,1.0
18470,1.617256397322787,2,,2.0
3150,1.3520281042761024,2,,2.0
87859,0.44264506457815,1,,1.0
91079,5.791202158989624,4,4.0,4.0
1099,2.265030788234726,2,2.0,2.0
448,5.364313447298982,4,,4.0
25887,0.34515438245623786,1,,1.0
21049,2.8488226368497487,3,,3.0
82800,1.1291822253850943,2,2.0,2.0
19112,0.7557888849173854,1,1.0,1.0
41146,0.9900395127343278,1,1.0,1.0
544,10.2977294635875,5,,5.0
15933,0.6375724026644084,1,,1.0
79360,1.0556435163488007,2,2.0,2.0
38285,0.6999637821906391,1,,1.0
88890,1.8216132770706226,2,,2.0
3834,0.30038034076868025,1,,1.0
18596,0.9366823224293734,1,1.0,1.0
42586,4.986589533081062,4,,4.0
19409,0.9541149179922717,1,1.0,1.0
37831,1.808282193523772,2,,2.0
19855,3.406069268064336,3,,3.0
33946,1.4492239399646991,2,,2.0
93276,3.4946640616040967,3,,3.0
3484,4.756020876915838,4,4.0,4.0
84126,5.633980638318184,4,4.0,4.0
50045,2.8938210311832337,3,,3.0
39732,0.1689686112531121,1,,1.0
81033,1.518798939591801,2,,2.0
83838,0.855188553466692,1,1.0,1.0
90063,3.726359528204591,3,,3.0
47960,0.2701029784875019,1,,1.0
56404,0.3599733468997094,1,,1.0
87215,9.065286421345006,5,,5.0
38035,3.22025687125314,3,,3.0
20122,2.1389060142275906,2,,2.0
47302,3.607922138414744,3,,3.0
85207,1.1136366214473168,2,2.0,2.0
88284,9.27850804478876,5,,5.0
77290,1.674669022899304,2,,2.0
28697,0.40610945218575506,1,,1.0
55259,0.11009996351904089,1,,1.0
92085,2.2247510375245727,2,2.0,2.0
93121,10.283097524315776,5,,5.0
79331,0.27799792183536687,1,,1.0
86034,0.11397330965650031,1,,1.0
93882,3.2462956934262017,3,,3.0
78691,0.012783796320885953,1,,1.0
82142,1.0159899859436654,2,2.0,2.0
90385,1.256077297091949,2,2.0,2.0
2862,0.6540066921290256,1,,1.0
