id,sample,q_result,new_q_result,final_q_result,next_yr_ver_q_result
80514,4.369495917649347,3,3.0,3.0,3
80515,1.4375322307818903,2,,2.0,2
80516,7.012414480905677,5,,5.0,5
80517,3.7947721355704105,3,,3.0,3
80518,1.9030457168718011,2,,2.0,2
80519,2.4079117335586755,2,2.0,2.0,2
80520,1.9589904202804564,2,,2.0,2
80521,1.0766438714130546,2,2.0,2.0,2
80522,2.959383769774353,3,,3.0,3
80523,1.684541971740334,2,,2.0,2
80524,7.282621594902765,5,,5.0,5
80525,0.6797657877948085,1,,1.0,1
80526,0.2855592575827473,1,,1.0,1
80527,7.7341346030816,5,,5.0,5
80528,1.2811601996013073,2,2.0,2.0,2
80529,8.286714698737109,5,,5.0,5
80530,1.6882375289617548,2,,2.0,2
80531,0.8314184864513627,1,1.0,1.0,1
80532,0.4224113980648166,1,,1.0,1
80533,1.0341868801083693,2,2.0,2.0,2
80534,0.10660713735923029,1,,1.0,1
80535,4.9072605909847855,4,,4.0,4
80536,1.6220221885879655,2,,2.0,2
80537,0.9895417482909723,1,1.0,1.0,1
80538,1.246277765537451,2,2.0,2.0,2
80539,0.4224358549457745,1,,1.0,1
80540,17.353801621865784,5,,5.0,5
80541,0.8912148418635684,1,1.0,1.0,1
80542,0.6031428173200413,1,,1.0,1
80543,0.9315892605966144,1,1.0,1.0,1
80544,2.5650445069178023,3,3.0,3.0,3
80545,3.2325016584777035,3,,3.0,3
80546,0.698230330872971,1,,1.0,1
80547,0.6777785374689275,1,,1.0,1
80548,1.674461879166382,2,,2.0,2
80549,3.3419018069535658,3,,3.0,3
80550,6.011642834035207,4,4.0,4.0,4
80551,1.319114632096854,2,,2.0,2
80552,1.6689938882344904,2,,2.0,2
80553,0.16762814103365278,1,,1.0,1
80554,1.6092759875392153,2,,2.0,2
80555,2.640223782077786,3,3.0,3.0,3
80556,0.6456378334781642,1,,1.0,1
80557,2.7756781273787197,3,3.0,3.0,3
80558,0.10745466982636112,1,,1.0,1
80559,0.45276990147673263,1,,1.0,1
80560,1.9967599311046718,2,,2.0,2
80561,1.5599849507074226,2,,2.0,2
80562,0.9023643132104521,1,1.0,1.0,1
80563,0.830290762751712,1,1.0,1.0,1
80564,0.34625844210895856,1,,1.0,1
80565,0.661547044378528,1,,1.0,1
80566,4.8197557246494,4,,4.0,4
80567,1.753651370475505,2,,2.0,2
80568,6.182329370018071,4,4.0,4.0,4
80569,1.8546436038848995,2,,2.0,2
80570,2.5758641367483244,3,3.0,3.0,3
80571,2.0711469669800397,2,,2.0,2
80572,3.2345110183111494,3,,3.0,3
80573,3.8351704756140275,3,,3.0,3
80574,7.238299604405776,5,,5.0,5
80575,7.358346794774675,5,,5.0,5
80576,3.238838955966197,3,,3.0,3
80577,5.139419578470438,4,,4.0,4
80578,0.665671577914465,1,,1.0,1
80579,0.4179133426770525,1,,1.0,1
80580,3.1545919717081077,3,,3.0,3
80581,0.9281257661542016,1,1.0,1.0,1
80582,0.7210421968340628,1,1.0,1.0,1
80583,0.6472269654627137,1,,1.0,1
80584,0.6489000768065458,1,,1.0,1
80585,2.6717887345684357,3,3.0,3.0,3
80586,0.4112977740587028,1,,1.0,1
80587,0.71469341572325,1,1.0,1.0,1
80588,0.885668198078436,1,1.0,1.0,1
80589,0.3065665856043318,1,,1.0,1
80590,2.9510750727097093,3,,3.0,3
80591,0.03557664538507775,1,,1.0,1
80592,1.7991776249777984,2,,2.0,2
80593,0.2397698617778181,1,,1.0,1
80594,4.564787104458445,4,4.0,4.0,4
80595,0.36906241155909564,1,,1.0,1
80596,4.104565562723898,3,,3.0,3
80597,8.267198039294884,5,,5.0,5
80598,5.4013703908966635,4,,4.0,4
80599,1.5191904615997454,2,,2.0,2
80600,2.271181882754528,2,2.0,2.0,2
80601,5.125162268318515,4,,4.0,4
80602,0.7429885981184011,1,1.0,1.0,1
80603,0.44456697243816123,1,,1.0,1
80604,4.556023876114427,4,4.0,4.0,4
80605,0.748182736494797,1,1.0,1.0,1
80606,8.659484297980873,5,,5.0,5
80607,0.08206492667061684,1,,1.0,1
80608,0.8934771863217119,1,1.0,1.0,1
80609,4.801936615477734,4,,4.0,4
80610,3.093120474412527,3,,3.0,3
80611,3.968207223029188,3,,3.0,3
80612,3.192897920773903,3,,3.0,3
80613,3.521811577329257,3,,3.0,3
80614,2.45254516071868,2,2.0,2.0,2
80615,1.8017550213523164,2,,2.0,2
80616,5.6495114885978905,4,4.0,4.0,4
80617,2.647648366985313,3,3.0,3.0,3
80618,3.960465147514033,3,,3.0,3
80619,2.885223366958133,3,,3.0,3
80620,1.431201903879324,2,,2.0,2
80621,1.7163113772773897,2,,2.0,2
80622,1.7140224391009022,2,,2.0,2
80623,3.468938287183184,3,,3.0,3
80624,1.5619069286879639,2,,2.0,2
80625,0.036098371096748585,1,,1.0,1
80626,0.682468135551796,1,,1.0,1
80627,2.986200476495453,3,,3.0,3
80628,0.12745449419444949,1,,1.0,1
80629,3.8672047831615957,3,,3.0,3
80630,1.4283684501153953,2,,2.0,2
80631,2.941199025604297,3,,3.0,3
80632,2.1070059166832587,2,,2.0,2
80633,1.2151528317373095,2,2.0,2.0,2
80634,0.802891800811975,1,1.0,1.0,1
80635,0.7058785913214966,1,1.0,1.0,1
80636,3.0151607381896515,3,,3.0,3
80637,2.64334517228481,3,3.0,3.0,3
80638,3.6716161878563227,3,,3.0,3
80639,0.6802778036022695,1,,1.0,1
80640,3.248346515300564,3,,3.0,3
80641,13.606095845800205,5,,5.0,5
80642,2.249656853723086,2,2.0,2.0,2
80643,0.5184926060095767,1,,1.0,1
80644,3.7387466573570793,3,,3.0,3
80645,9.341921145328715,5,,5.0,5
80646,1.787737568773059,2,,2.0,2
80647,0.6257952005112634,1,,1.0,1
80648,1.6284270430139498,2,,2.0,2
80649,1.46984682345573,2,,2.0,2
80650,1.4917271861172845,2,,2.0,2
80651,1.4117309143684746,2,,2.0,2
80652,2.9702584850579603,3,,3.0,3
80653,0.016836454034147397,1,,1.0,1
80654,2.5535744445980235,3,3.0,3.0,3
80655,1.4547723481926498,2,,2.0,2
80656,5.475548191125242,4,,4.0,4
80657,0.8085633023887792,1,1.0,1.0,1
80658,0.3734847211354541,1,,1.0,1
80659,2.9209895122535747,3,,3.0,3
80660,1.7279410407154612,2,,2.0,2
80661,2.8018668965447406,3,,3.0,3
80662,0.8469015861510256,1,1.0,1.0,1
80663,4.69860875326455,4,4.0,4.0,4
80664,4.091253419455613,3,,3.0,3
80665,0.24203607828018667,1,,1.0,1
80666,1.2899833902774671,2,2.0,2.0,2
80667,0.5565401534635924,1,,1.0,1
80668,1.4216772785289704,2,,2.0,2
80669,5.194532904285271,4,,4.0,4
80670,2.93375238355814,3,,3.0,3
80671,0.09533189104400595,1,,1.0,1
80672,7.270742239750903,5,,5.0,5
80673,11.872892980948755,5,,5.0,5
80674,4.921444990797983,4,,4.0,4
80675,4.991814004924477,4,,4.0,4
80676,0.09942332809383074,1,,1.0,1
80677,2.720691364611512,3,3.0,3.0,3
80678,3.8480683348268503,3,,3.0,3
80679,2.4641682384463146,2,2.0,2.0,2
80680,0.1513550813170169,1,,1.0,1
80681,0.6002475389913368,1,,1.0,1
80682,0.1925507747008325,1,,1.0,1
80683,8.57359539563043,5,,5.0,5
80684,1.3836839566642378,2,,2.0,2
80685,2.9101819603684977,3,,3.0,3
80686,3.255297042572046,3,,3.0,3
80687,3.9424365947668574,3,,3.0,3
80688,8.729180844477764,5,,5.0,5
80689,2.4444321473917263,2,2.0,2.0,2
80690,2.289640212321379,2,2.0,2.0,2
80691,0.5012508224115496,1,,1.0,1
80692,0.23724643014137214,1,,1.0,1
80693,1.795043533134523,2,,2.0,2
80694,5.02156936187617,4,,4.0,4
80695,1.8917216432702726,2,,2.0,2
80696,1.2826400344446611,2,2.0,2.0,2
80697,1.4309618773352488,2,,2.0,2
80698,3.5103127790308597,3,,3.0,3
80699,0.970943433671077,1,1.0,1.0,1
80700,2.575725092320768,3,3.0,3.0,3
80701,0.9834017527740458,1,1.0,1.0,1
80702,0.5068508576625025,1,,1.0,1
80703,1.9162440398862708,2,,2.0,2
80704,2.4853459125656037,2,2.0,2.0,2
80705,0.9467544049958956,1,1.0,1.0,1
80706,2.269985194374827,2,2.0,2.0,2
80707,4.330462283189948,3,3.0,3.0,3
80708,15.850076117807273,5,,5.0,5
80709,7.346213192285887,5,,5.0,5
80710,2.5496213837550674,3,3.0,3.0,3
80711,0.02057756468785809,1,,1.0,1
80712,1.879372059478341,2,,2.0,2
80713,3.227739695248055,3,,3.0,3
80714,5.15765239223224,4,,4.0,4
80715,1.1816645478499503,2,2.0,2.0,2
80716,0.7849674049658294,1,1.0,1.0,1
80717,2.4155968695301238,2,2.0,2.0,2
80718,3.6022790543578522,3,,3.0,3
80719,3.740421066888669,3,,3.0,3
80720,1.3007324096205386,2,,2.0,2
80721,0.018996880300657278,1,,1.0,1
80722,2.098148158252595,2,,2.0,2
80723,0.45696942663506385,1,,1.0,1
80724,0.5869299013857202,1,,1.0,1
80725,0.9786916463842189,1,1.0,1.0,1
80726,0.2714275078239214,1,,1.0,1
80727,0.2763548706644185,1,,1.0,1
80728,2.2363300297561692,2,2.0,2.0,2
80729,0.0843076969619058,1,,1.0,1
80730,5.499557697683456,4,,4.0,4
80731,0.2061296658068324,1,,1.0,1
80732,11.406901827632364,5,,5.0,5
80733,0.5324954280573225,1,,1.0,1
80734,4.487266846491837,3,3.0,3.0,3
80735,2.134713126903961,2,,2.0,2
80736,0.09359716594038384,1,,1.0,1
80737,1.452364390040906,2,,2.0,2
80738,0.25038576089825204,1,,1.0,1
80739,1.9787153723447113,2,,2.0,2
80740,1.5988962442188994,2,,2.0,2
80741,4.252445319694546,3,3.0,3.0,3
80742,0.11426635918443244,1,,1.0,1
80743,1.786990161582388,2,,2.0,2
80744,5.549074928842535,4,4.0,4.0,4
80745,8.348526493568023,5,,5.0,5
80746,3.137966417568413,3,,3.0,3
80747,14.297374588237146,5,,5.0,5
80748,2.6560265885771095,3,3.0,3.0,3
80749,1.69348517492538,2,,2.0,2
80750,0.242862135153514,1,,1.0,1
80751,8.348585163417498,5,,5.0,5
80752,3.891836564017387,3,,3.0,3
80753,0.8378970102289329,1,1.0,1.0,1
80754,0.15058374511728287,1,,1.0,1
80755,0.10214777009537179,1,,1.0,1
80756,3.3008684177185983,3,,3.0,3
80757,3.3335047750693905,3,,3.0,3
80758,4.928995413936051,4,,4.0,4
80759,1.5870764142635705,2,,2.0,2
80760,3.7946512031524455,3,,3.0,3
80761,6.42560258151632,4,4.0,4.0,4
80762,1.3039163594135468,2,,2.0,2
80763,1.1984342234155587,2,2.0,2.0,2
80764,0.6019401873168755,1,,1.0,1
80765,1.6391592282235357,2,,2.0,2
80766,1.3655024960740985,2,,2.0,2
80767,10.536966685559996,5,,5.0,5
80768,8.112801666064378,5,,5.0,5
80769,1.3957793170938673,2,,2.0,2
80770,1.0828585397510289,2,2.0,2.0,2
80771,1.0372919632531175,2,2.0,2.0,2
80772,0.028323145205548603,1,,1.0,1
80773,15.712694600922665,5,,5.0,5
80774,3.9538433250284366,3,,3.0,3
80775,1.9292831809120738,2,,2.0,2
80776,1.2790580524850328,2,2.0,2.0,2
80777,4.2280493295916335,3,3.0,3.0,3
80778,1.055555389832314,2,2.0,2.0,2
80779,1.932708480549322,2,,2.0,2
80780,8.537809307766858,5,,5.0,5
80781,4.2886459730715405,3,3.0,3.0,3
80782,0.393732046232473,1,,1.0,1
80783,6.008575366616613,4,4.0,4.0,4
80784,0.6755839521334419,1,,1.0,1
80785,2.385085808028111,2,2.0,2.0,2
80786,1.8125389721325789,2,,2.0,2
80787,0.688095137739495,1,,1.0,1
80788,0.5436266005846455,1,,1.0,1
80789,0.3257030444092915,1,,1.0,1
80790,5.410014371326729,4,,4.0,4
80791,0.008027051618256929,1,,1.0,1
80792,4.691337116455251,4,4.0,4.0,4
80793,6.977629508478343,5,5.0,5.0,5
80794,1.9497802517953764,2,,2.0,2
80795,8.318319886767231,5,,5.0,5
80796,0.3387038141686656,1,,1.0,1
80797,2.776556674243728,3,3.0,3.0,3
80798,7.8000792809600314,5,,5.0,5
80799,0.8705625240007602,1,1.0,1.0,1
80800,8.155785580411397,5,,5.0,5
80801,0.4697325791058448,1,,1.0,1
80802,4.3497711332991,3,3.0,3.0,3
80803,0.044417754854477215,1,,1.0,1
80804,6.543302693423091,5,5.0,5.0,5
80805,4.691352504980262,4,4.0,4.0,4
80806,0.9972895804973876,1,1.0,1.0,1
80807,0.9741081667577596,1,1.0,1.0,1
80808,0.2982882128684845,1,,1.0,1
80809,3.1830072689757274,3,,3.0,3
80810,3.985361107278089,3,,3.0,3
80811,2.756031278459107,3,3.0,3.0,3
80812,12.02353405725838,5,,5.0,5
80813,10.572462004764715,5,,5.0,5
80814,0.7684035050053258,1,1.0,1.0,1
80815,2.4989178511076577,2,2.0,2.0,2
80816,0.7188033956846621,1,1.0,1.0,1
80817,3.5128861265938567,3,,3.0,3
80818,7.1603216314376485,5,,5.0,5
80819,3.3299376105324803,3,,3.0,3
80820,2.820257966637236,3,,3.0,3
80821,0.1112329709759188,1,,1.0,1
80822,3.4252088052683685,3,,3.0,3
80823,0.36958070329774206,1,,1.0,1
80824,4.432709931497114,3,3.0,3.0,3
80825,3.820202868855253,3,,3.0,3
80826,3.8402623458020466,3,,3.0,3
80827,8.445171627396904,5,,5.0,5
80828,3.8225740798232173,3,,3.0,3
80829,6.1862579201678525,4,4.0,4.0,4
80830,0.15153668095474107,1,,1.0,1
80831,2.793081726013493,3,3.0,3.0,3
80832,3.013306018806737,3,,3.0,3
80833,3.06061300190029,3,,3.0,3
80834,1.7809741335098215,2,,2.0,2
80835,0.040493289540159905,1,,1.0,1
80836,2.294012329576851,2,2.0,2.0,2
80837,3.28735824817513,3,,3.0,3
80838,1.1242410473295306,2,2.0,2.0,2
80839,0.24030891073762345,1,,1.0,1
80840,1.7949495793297943,2,,2.0,2
80841,1.0474736983434507,2,2.0,2.0,2
80842,7.804990307670931,5,,5.0,5
80843,9.361954597313055,5,,5.0,5
80844,4.340428108448991,3,3.0,3.0,3
80845,1.3248147170709987,2,,2.0,2
80846,1.3335900618030725,2,,2.0,2
80847,2.852695600869987,3,,3.0,3
80848,3.3088339676813723,3,,3.0,3
80849,0.03385877049778622,1,,1.0,1
80850,0.3189360958409773,1,,1.0,1
80851,1.2150187160155816,2,2.0,2.0,2
80852,4.321983526704954,3,3.0,3.0,3
80853,1.196905941565871,2,2.0,2.0,2
80854,0.5473477083095912,1,,1.0,1
80855,3.808425232683166,3,,3.0,3
80856,0.01746375893799772,1,,1.0,1
80857,1.2979298965146522,2,2.0,2.0,2
80858,2.665608250752472,3,3.0,3.0,3
80859,1.8499473335043546,2,,2.0,2
80860,0.1668249521574395,1,,1.0,1
80861,0.9359908374430251,1,1.0,1.0,1
80862,3.6690355874326785,3,,3.0,3
80863,1.4812978184672765,2,,2.0,2
80864,0.9017062476949651,1,1.0,1.0,1
80865,2.8569552434732777,3,,3.0,3
80866,3.439914215202367,3,,3.0,3
80867,0.8582947290280901,1,1.0,1.0,1
80868,5.719500274792525,4,4.0,4.0,4
80869,0.1710037686324862,1,,1.0,1
80870,0.5524389513877437,1,,1.0,1
80871,0.942139290693379,1,1.0,1.0,1
80872,4.251492035919709,3,3.0,3.0,3
80873,9.127448679026818,5,,5.0,5
80874,0.5094257864729831,1,,1.0,1
80875,1.1297244212086017,2,2.0,2.0,2
80876,12.243540558295248,5,,5.0,5
80877,3.205325435242394,3,,3.0,3
80878,0.2327067555824143,1,,1.0,1
80879,2.542668715873648,3,3.0,3.0,3
80880,1.1590654687112387,2,2.0,2.0,2
80881,2.4439783366017673,2,2.0,2.0,2
80882,8.603910119831331,5,,5.0,5
80883,2.357806561986539,2,2.0,2.0,2
80884,3.542314953203712,3,,3.0,3
80885,1.9199409945464212,2,,2.0,2
80886,0.13087994451190854,1,,1.0,1
80887,1.110061595803894,2,2.0,2.0,2
80888,5.630198810451104,4,4.0,4.0,4
80889,7.736752250308283,5,,5.0,5
80890,3.9217878533932944,3,,3.0,3
80891,0.6613709476422921,1,,1.0,1
80892,6.443076742436211,4,4.0,4.0,4
80893,6.999458533965083,5,5.0,5.0,5
80894,2.0297970554853304,2,,2.0,2
80895,3.7749355959498896,3,,3.0,3
80896,0.2149235484336201,1,,1.0,1
80897,1.5583347613738985,2,,2.0,2
80898,1.321199542458574,2,,2.0,2
80899,2.380048951763099,2,2.0,2.0,2
80900,0.29579673115663896,1,,1.0,1
80901,14.561123178160658,5,,5.0,5
80902,5.734989633999518,4,4.0,4.0,4
80903,2.592192603656438,3,3.0,3.0,3
80904,8.449940052176286,5,,5.0,5
80905,2.36687126934909,2,2.0,2.0,2
80906,8.885886505280927,5,,5.0,5
80907,0.09158326226281184,1,,1.0,1
80908,2.6646002578523413,3,3.0,3.0,3
80909,0.7556648479723536,1,1.0,1.0,1
80910,1.2319273491235567,2,2.0,2.0,2
80911,0.25324835480230085,1,,1.0,1
80912,3.98128149558085,3,,3.0,3
80913,6.043772713396391,4,4.0,4.0,4
80914,2.9040903670787044,3,,3.0,3
80915,0.6136061667830656,1,,1.0,1
80916,0.4819715577100601,1,,1.0,1
80917,0.08164193215729837,1,,1.0,1
80918,1.2035987763151508,2,2.0,2.0,2
80919,3.8007811098611004,3,,3.0,3
80920,9.448103464952275,5,,5.0,5
80921,0.4451305003412286,1,,1.0,1
80922,2.8452148356801628,3,,3.0,3
80923,0.5970212911275969,1,,1.0,1
80924,0.39066715742355224,1,,1.0,1
80925,1.1714058942382006,2,2.0,2.0,2
80926,1.3995343641059221,2,,2.0,2
80927,2.438168636365324,2,2.0,2.0,2
80928,7.467582014607091,5,,5.0,5
80929,2.55342175072487,3,3.0,3.0,3
80930,0.2312811964857669,1,,1.0,1
80931,0.030980463850353124,1,,1.0,1
80932,0.8192390796380933,1,1.0,1.0,1
80933,0.9955844735387089,1,1.0,1.0,1
80934,1.008837380878772,2,2.0,2.0,2
80935,5.607317407327891,4,4.0,4.0,4
80936,0.47807156526048167,1,,1.0,1
80937,6.230084185090254,4,4.0,4.0,4
80938,2.572991516060429,3,3.0,3.0,3
80939,0.8406177685047218,1,1.0,1.0,1
80940,0.031045615873558804,1,,1.0,1
80941,4.722688534683126,4,4.0,4.0,4
80942,0.5853688430072501,1,,1.0,1
80943,2.771583942792195,3,3.0,3.0,3
80944,2.6937238593899306,3,3.0,3.0,3
80945,2.459330368636625,2,2.0,2.0,2
80946,1.8849797740964438,2,,2.0,2
80947,2.5912307229488234,3,3.0,3.0,3
80948,1.550716175043646,2,,2.0,2
80949,1.577929532272464,2,,2.0,2
80950,3.6998433741209396,3,,3.0,3
80951,1.0596518620413922,2,2.0,2.0,2
80952,0.39185259469436484,1,,1.0,1
80953,4.166564039774012,3,,3.0,3
80954,3.7289764192012127,3,,3.0,3
80955,1.8943515535856612,2,,2.0,2
80956,0.048507710986066044,1,,1.0,1
80957,7.17079337704799,5,,5.0,5
80958,0.19009995794016654,1,,1.0,1
80959,0.04281576818002119,1,,1.0,1
80960,3.0471219830372234,3,,3.0,3
80961,1.1383700850237997,2,2.0,2.0,2
80962,4.348716853472748,3,3.0,3.0,3
80963,6.079884910006251,4,4.0,4.0,4
80964,3.1172240903437824,3,,3.0,3
80965,3.031040483431651,3,,3.0,3
80966,0.22033363019928381,1,,1.0,1
80967,3.955681337056658,3,,3.0,3
80968,0.35096171052289155,1,,1.0,1
80969,5.850277484184955,4,4.0,4.0,4
80970,7.861974801146816,5,,5.0,5
80971,1.5193302893172513,2,,2.0,2
80972,2.34735223134484,2,2.0,2.0,2
80973,0.25191385607067374,1,,1.0,1
80974,1.0022460719920663,2,2.0,2.0,2
80975,8.2070535604188,5,,5.0,5
80976,0.23992661839323637,1,,1.0,1
80977,4.810805145559351,4,,4.0,4
80978,0.7581892165304278,1,1.0,1.0,1
80979,4.041045319027705,3,,3.0,3
80980,4.134822835712502,3,,3.0,3
80981,2.9257426395532997,3,,3.0,3
80982,3.6723559887233086,3,,3.0,3
80983,0.4258395898550282,1,,1.0,1
80984,4.663374582967078,4,4.0,4.0,4
80985,1.1945289922139382,2,2.0,2.0,2
80986,3.686461545451951,3,,3.0,3
80987,0.37093297984233664,1,,1.0,1
80988,4.65588204149259,4,4.0,4.0,4
80989,10.991628395857612,5,,5.0,5
80990,0.3338240957086175,1,,1.0,1
80991,0.13388153212960976,1,,1.0,1
80992,1.5661347209455474,2,,2.0,2
80993,5.512494500972226,4,4.0,4.0,4
80994,2.8845048560648423,3,,3.0,3
80995,0.7557709970243075,1,1.0,1.0,1
80996,2.9288087275836885,3,,3.0,3
80997,3.6558425527360843,3,,3.0,3
80998,5.7056107391373345,4,4.0,4.0,4
80999,3.2908624991192843,3,,3.0,3
81000,1.2535926282047893,2,2.0,2.0,2
81001,0.40406756301785546,1,,1.0,1
81002,4.931568991414601,4,,4.0,4
81003,2.806492391765051,3,,3.0,3
81004,1.5314415755806285,2,,2.0,2
81005,2.8884839587073925,3,,3.0,3
81006,4.063846918393594,3,,3.0,3
81007,7.705453483077187,5,,5.0,5
81008,0.20940083783524965,1,,1.0,1
81009,3.674821872030855,3,,3.0,3
81010,3.922560927986034,3,,3.0,3
81011,0.658133753751496,1,,1.0,1
81012,1.8864504458932352,2,,2.0,2
81013,2.18664447143602,2,,2.0,2
81014,0.4929009878239049,1,,1.0,1
81015,7.538828868850676,5,,5.0,5
81016,14.299134979808342,5,,5.0,5
81017,2.057197498902656,2,,2.0,2
81018,3.2234061478597016,3,,3.0,3
81019,1.624936688037372,2,,2.0,2
81020,0.8791595131564687,1,1.0,1.0,1
81021,0.9213577025152595,1,1.0,1.0,1
81022,2.5002905423273276,3,3.0,3.0,3
81023,0.13672865047418456,1,,1.0,1
81024,3.9953445359748057,3,,3.0,3
81025,4.7764123754173555,4,4.0,4.0,4
81026,6.236871779753083,4,4.0,4.0,4
81027,6.447889472072192,4,4.0,4.0,4
81028,8.68451998109547,5,,5.0,5
81029,0.01871142396920021,1,,1.0,1
81030,2.4978356984577714,2,2.0,2.0,2
81031,5.586716172412812,4,4.0,4.0,4
81032,0.8657158784139433,1,1.0,1.0,1
81033,3.593101686948665,3,,3.0,3
81034,0.6296285126843995,1,,1.0,1
81035,2.1266897084675875,2,,2.0,2
81036,19.224732171629757,5,,5.0,5
81037,2.4822237227784996,2,2.0,2.0,2
81038,3.8323290249258912,3,,3.0,3
81039,1.1595753845763148,2,2.0,2.0,2
81040,5.300328279113252,4,,4.0,4
81041,0.3784438571463644,1,,1.0,1
81042,3.25597356159797,3,,3.0,3
81043,3.8801126752305883,3,,3.0,3
81044,0.1707343833625344,1,,1.0,1
81045,1.7217808898805993,2,,2.0,2
81046,1.4930987951498764,2,,2.0,2
81047,3.588463178214646,3,,3.0,3
81048,2.3866745889229173,2,2.0,2.0,2
81049,1.4103451671667862,2,,2.0,2
81050,2.629320393395198,3,3.0,3.0,3
81051,2.5294888447611568,3,3.0,3.0,3
81052,0.800861088122925,1,1.0,1.0,1
81053,1.8296211468428334,2,,2.0,2
81054,0.0881369616251359,1,,1.0,1
81055,2.4420010169970046,2,2.0,2.0,2
81056,0.3407215964200937,1,,1.0,1
81057,2.7121098520093008,3,3.0,3.0,3
81058,0.6589872570373001,1,,1.0,1
81059,1.571829290423439,2,,2.0,2
81060,1.3203029449259631,2,,2.0,2
81061,5.052811930849077,4,,4.0,4
81062,7.214745687883255,5,,5.0,5
81063,4.189091208069317,3,,3.0,3
81064,2.1890984140096603,2,,2.0,2
81065,1.5076727027034507,2,,2.0,2
81066,1.720056411088573,2,,2.0,2
81067,2.4035153397752134,2,2.0,2.0,2
81068,0.2984766260021804,1,,1.0,1
81069,0.3459325608320477,1,,1.0,1
81070,8.237886521044377,5,,5.0,5
81071,4.382429061144133,3,3.0,3.0,3
81072,1.0512735265590376,2,2.0,2.0,2
81073,0.7580683844891232,1,1.0,1.0,1
81074,5.364478372990262,4,,4.0,4
81075,2.617865707190304,3,3.0,3.0,3
81076,2.8392291612289764,3,,3.0,3
81077,0.6973999893482289,1,,1.0,1
81078,0.6476302697491038,1,,1.0,1
81079,0.828840497141459,1,1.0,1.0,1
81080,0.10452159695481508,1,,1.0,1
81081,3.8870502436349845,3,,3.0,3
81082,9.460504120427139,5,,5.0,5
81083,2.856889426591588,3,,3.0,3
81084,0.9009619823398126,1,1.0,1.0,1
81085,0.38857549360585136,1,,1.0,1
81086,1.1520243763893043,2,2.0,2.0,2
81087,0.4094303459179021,1,,1.0,1
81088,2.2770545687217183,2,2.0,2.0,2
81089,0.06994771354374657,1,,1.0,1
81090,0.31212573014100603,1,,1.0,1
81091,4.102523629081668,3,,3.0,3
81092,0.9833239288391331,1,1.0,1.0,1
81093,11.555674143702921,5,,5.0,5
81094,4.436854154572299,3,3.0,3.0,3
81095,3.568796101649036,3,,3.0,3
81096,1.1905905421768639,2,2.0,2.0,2
81097,1.6236994407787748,2,,2.0,2
81098,3.109950256726819,3,,3.0,3
81099,0.06210891567957742,1,,1.0,1
81100,0.3621137699953003,1,,1.0,1
81101,6.176747690353386,4,4.0,4.0,4
81102,0.6824084672819248,1,,1.0,1
81103,1.2315003818028478,2,2.0,2.0,2
81104,3.942221394216775,3,,3.0,3
81105,4.480099911162349,3,3.0,3.0,3
81106,3.441981977172992,3,,3.0,3
81107,0.21942544543178924,1,,1.0,1
81108,1.041426954788713,2,2.0,2.0,2
81109,0.191364180251325,1,,1.0,1
81110,0.3567569874047493,1,,1.0,1
81111,0.5807988536228037,1,,1.0,1
81112,0.2302718646014569,1,,1.0,1
81113,0.040146059893516106,1,,1.0,1
81114,5.234575091192547,4,,4.0,4
81115,0.16273998835371442,1,,1.0,1
81116,2.2403051582976046,2,2.0,2.0,2
81117,0.3766456023262504,1,,1.0,1
81118,4.6313887771525675,4,4.0,4.0,4
81119,10.447789100176315,5,,5.0,5
81120,11.132011869058081,5,,5.0,5
81121,3.315708231523237,3,,3.0,3
81122,3.7680484621059573,3,,3.0,3
81123,1.2291894998534074,2,2.0,2.0,2
81124,10.589734061215841,5,,5.0,5
81125,0.19444077211166963,1,,1.0,1
81126,7.7123742568185305,5,,5.0,5
81127,6.802749318039649,5,5.0,5.0,5
81128,3.1731136626014482,3,,3.0,3
81129,2.078797433165895,2,,2.0,2
81130,3.3787900415945193,3,,3.0,3
81131,2.5968492148433566,3,3.0,3.0,3
81132,7.173744740471403,5,,5.0,5
81133,0.09101053011247373,1,,1.0,1
81134,3.935917417962746,3,,3.0,3
81135,0.6675372709078257,1,,1.0,1
81136,0.027238965552011506,1,,1.0,1
81137,1.3433251005694204,2,,2.0,2
81138,3.2195829895201435,3,,3.0,3
81139,0.7472602187928873,1,1.0,1.0,1
81140,1.6253687204684284,2,,2.0,2
81141,2.399179347304719,2,2.0,2.0,2
81142,6.682431297352673,5,5.0,5.0,5
81143,0.31320276269715647,1,,1.0,1
81144,15.297895820225584,5,,5.0,5
81145,1.296872039621144,2,2.0,2.0,2
81146,1.4325210652927574,2,,2.0,2
81147,6.695759731071505,5,5.0,5.0,5
81148,0.8361393329160471,1,1.0,1.0,1
81149,2.977438609653407,3,,3.0,3
81150,0.2603126023577596,1,,1.0,1
81151,5.269642067079405,4,,4.0,4
81152,4.559058938955146,4,4.0,4.0,4
81153,4.816687518572921,4,,4.0,4
81154,2.452221782493027,2,2.0,2.0,2
81155,0.8829877674668524,1,1.0,1.0,1
81156,0.7536956065356736,1,1.0,1.0,1
81157,0.0737372053934789,1,,1.0,1
81158,2.0378781360996663,2,,2.0,2
81159,4.847427755996995,4,,4.0,4
81160,0.9210836676786641,1,1.0,1.0,1
81161,1.7965595547102087,2,,2.0,2
